Station,Date,Measurement,Value,a,b,c,d
USW00014922,19380809,TMIN,233,,,0,2400
USW00014922,19380810,TMIN,189,,,0,2400
USW00014922,19380811,TMIN,156,,,0,2400
USW00014922,19380812,TMIN,150,,,0,2400
USW00014922,19380813,TMIN,178,,,0,2400
USW00014922,19380814,TMIN,222,,,0,2400
USW00014922,19380815,TMIN,194,,,0,2400
USW00014922,19380816,TMIN,178,,,0,2400
USW00014922,19380817,TMIN,156,,,0,2400
USW00014922,19380818,TMIN,167,,,0,2400
USW00014922,19380819,TMIN,167,,,0,2400
USW00014922,19380820,TMIN,156,,,0,2400
USW00014922,19380821,TMIN,122,,,0,2400
USW00014922,19380822,TMIN,172,,,0,2400
USW00014922,19380823,TMIN,183,,,0,2400
USW00014922,19380824,TMIN,144,,,0,2400
USW00014922,19380825,TMIN,144,,,0,2400
USW00014922,19380826,TMIN,106,,,0,2400
USW00014922,19380827,TMIN,128,,,0,2400
USW00014922,19380828,TMIN,139,,,0,2400
USW00014922,19380829,TMIN,144,,,0,2400
USW00014922,19380830,TMIN,144,,,0,2400
USW00014922,19380831,TMIN,167,,,0,2400
USW00014922,19380801,PRCP,0,,,0,
USW00014922,19380802,PRCP,0,,,0,
USW00014922,19380803,PRCP,0,T,,0,
USW00014922,19380804,PRCP,0,,,0,
USW00014922,19380805,PRCP,216,,,0,
USW00014922,19380806,PRCP,36,,,0,
USW00014922,19380807,PRCP,0,T,,0,
USW00014922,19380808,PRCP,10,,,0,
USW00014922,19380809,PRCP,23,,,0,
USW00014922,19380810,PRCP,38,,,0,
USW00014922,19380811,PRCP,0,,,0,
USW00014922,19380812,PRCP,0,,,0,
USW00014922,19380813,PRCP,0,,,0,
USW00014922,19380814,PRCP,8,,,0,
USW00014922,19380815,PRCP,0,,,0,
USW00014922,19380816,PRCP,0,,,0,
USW00014922,19380817,PRCP,0,,,0,
USW00014922,19380818,PRCP,0,,,0,
USW00014922,19380819,PRCP,229,,,0,
USW00014922,19380820,PRCP,0,T,,0,
USW00014922,19380821,PRCP,0,,,0,
USW00014922,19380822,PRCP,206,,,0,
USW00014922,19380823,PRCP,0,,,0,
USW00014922,19380824,PRCP,0,,,0,
USW00014922,19380825,PRCP,3,,,0,
USW00014922,19380826,PRCP,0,,,0,
USW00014922,19380827,PRCP,0,,,0,
USW00014922,19380828,PRCP,0,,,0,
USW00014922,19380829,PRCP,0,,,0,
USW00014922,19380830,PRCP,109,,,0,
USW00014922,19380831,PRCP,0,,,0,
USW00014922,19380801,SNOW,0,,,0,
USW00014922,19380802,SNOW,0,,,0,
USW00014922,19380803,SNOW,0,,,0,
USW00014922,19380804,SNOW,0,,,0,
USW00014922,19380805,SNOW,0,,,0,
USW00014922,19380806,SNOW,0,,,0,
USW00014922,19380807,SNOW,0,,,0,
USW00014922,19380808,SNOW,0,,,0,
USW00014922,19380809,SNOW,0,,,0,
USW00014922,19380810,SNOW,0,,,0,
USW00014922,19380811,SNOW,0,,,0,
USW00014922,19380812,SNOW,0,,,0,
USW00014922,19380813,SNOW,0,,,0,
USW00014922,19380814,SNOW,0,,,0,
USW00014922,19380815,SNOW,0,,,0,
USW00014922,19380816,SNOW,0,,,0,
USW00014922,19380817,SNOW,0,,,0,
USW00014922,19380818,SNOW,0,,,0,
USW00014922,19380819,SNOW,0,,,0,
USW00014922,19380820,SNOW,0,,,0,
USW00014922,19380821,SNOW,0,,,0,
USW00014922,19380822,SNOW,0,,,0,
USW00014922,19380823,SNOW,0,,,0,
USW00014922,19380824,SNOW,0,,,0,
USW00014922,19380825,SNOW,0,,,0,
USW00014922,19380826,SNOW,0,,,0,
USW00014922,19380827,SNOW,0,,,0,
USW00014922,19380828,SNOW,0,,,0,
USW00014922,19380829,SNOW,0,,,0,
USW00014922,19380830,SNOW,0,,,0,
USW00014922,19380831,SNOW,0,,,0,
USW00014922,19380801,SNWD,0,,,0,
USW00014922,19380802,SNWD,0,,,0,
USW00014922,19380803,SNWD,0,,,0,
USW00014922,19380804,SNWD,0,,,0,
USW00014922,19380805,SNWD,0,,,0,
USW00014922,19380806,SNWD,0,,,0,
USW00014922,19380807,SNWD,0,,,0,
USW00014922,19380808,SNWD,0,,,0,
USW00014922,19380809,SNWD,0,,,0,
USW00014922,19380810,SNWD,0,,,0,
USW00014922,19380811,SNWD,0,,,0,
USW00014922,19380812,SNWD,0,,,0,
USW00014922,19380813,SNWD,0,,,0,
USW00014922,19380814,SNWD,0,,,0,
USW00014922,19380815,SNWD,0,,,0,
USW00014922,19380816,SNWD,0,,,0,
USW00014922,19380817,SNWD,0,,,0,
USW00014922,19380818,SNWD,0,,,0,
USW00014922,19380819,SNWD,0,,,0,
USW00014922,19380820,SNWD,0,,,0,
USW00014922,19380821,SNWD,0,,,0,
USW00014922,19380822,SNWD,0,,,0,
USW00014922,19380823,SNWD,0,,,0,
USW00014922,19380824,SNWD,0,,,0,
USW00014922,19380825,SNWD,0,,,0,
USW00014922,19380826,SNWD,0,,,0,
USW00014922,19380827,SNWD,0,,,0,
USW00014922,19380828,SNWD,0,,,0,
USW00014922,19380829,SNWD,0,,,0,
USW00014922,19380830,SNWD,0,,,0,
USW00014922,19380831,SNWD,0,,,0,
USW00014922,19380901,TMAX,211,,,0,2400
USW00014922,19380902,TMAX,239,,,0,2400
USW00014922,19380903,TMAX,294,,,0,2400
USW00014922,19380904,TMAX,289,,,0,2400
USW00014922,19380905,TMAX,183,,,0,2400
USW00014922,19380906,TMAX,222,,,0,2400
USW00014922,19380907,TMAX,206,,,0,2400
USW00014922,19380908,TMAX,206,,,0,2400
USW00014922,19380909,TMAX,217,,,0,2400
USW00014922,19380910,TMAX,256,,,0,2400
USW00014922,19380911,TMAX,239,,,0,2400
USW00014922,19380912,TMAX,267,,,0,2400
USW00014922,19380913,TMAX,200,,,0,2400
USW00014922,19380914,TMAX,228,,,0,2400
USW00014922,19380915,TMAX,178,,,0,2400
USW00014922,19380916,TMAX,200,,,0,2400
USW00014922,19380917,TMAX,150,,,0,2400
USW00014922,19380918,TMAX,111,,,0,2400
USW00014922,19380919,TMAX,172,,,0,2400
USW00014922,19380920,TMAX,183,,,0,2400
USW00014922,19380921,TMAX,222,,,0,2400
USW00014922,19380922,TMAX,289,,,0,2400
USW00014922,19380923,TMAX,317,,,0,2400
USW00014922,19380924,TMAX,239,,,0,2400
USW00014922,19380925,TMAX,244,,,0,2400
USW00014922,19380926,TMAX,278,,,0,2400
USW00014922,19380927,TMAX,244,,,0,2400
USW00014922,19380928,TMAX,217,,,0,2400
USW00014922,19380929,TMAX,206,,,0,2400
USW00014922,19380930,TMAX,206,,,0,2400
USW00014922,19380901,TMIN,122,,,0,2400
USW00014922,19380902,TMIN,94,,,0,2400
USW00014922,19380903,TMIN,144,,,0,2400
USW00014922,19380904,TMIN,144,,,0,2400
USW00014922,19380905,TMIN,144,,,0,2400
USW00014922,19380906,TMIN,128,,,0,2400
USW00014922,19380907,TMIN,156,,,0,2400
USW00014922,19380908,TMIN,150,,,0,2400
USW00014922,19380909,TMIN,156,,,0,2400
USW00014922,19380910,TMIN,178,,,0,2400
USW00014922,19380911,TMIN,144,,,0,2400
USW00014922,19380912,TMIN,156,,,0,2400
USW00014922,19380913,TMIN,150,,,0,2400
USW00014922,19380914,TMIN,144,,,0,2400
USW00014922,19380915,TMIN,106,,,0,2400
USW00014922,19380916,TMIN,94,,,0,2400
USW00014922,19380917,TMIN,83,,,0,2400
USW00014922,19380918,TMIN,44,,,0,2400
USW00014922,19380919,TMIN,61,,,0,2400
USW00014922,19380920,TMIN,44,,,0,2400
USW00014922,19380921,TMIN,44,,,0,2400
USW00014922,19380922,TMIN,94,,,0,2400
USW00014922,19380923,TMIN,111,,,0,2400
USW00014922,19380924,TMIN,100,,,0,2400
USW00014922,19380925,TMIN,94,,,0,2400
USW00014922,19380926,TMIN,106,,,0,2400
USW00014922,19380927,TMIN,72,,,0,2400
USW00014922,19380928,TMIN,106,,,0,2400
USW00014922,19380929,TMIN,89,,,0,2400
USW00014922,19380930,TMIN,100,,,0,2400
USW00014922,19380901,PRCP,0,T,,0,
USW00014922,19380902,PRCP,0,,,0,
USW00014922,19380903,PRCP,0,,,0,
USW00014922,19380904,PRCP,0,,,0,
USW00014922,19380905,PRCP,33,,,0,
USW00014922,19380906,PRCP,188,,,0,
USW00014922,19380907,PRCP,41,,,0,
USW00014922,19380908,PRCP,203,,,0,
USW00014922,19380909,PRCP,305,,,0,
USW00014922,19380910,PRCP,0,T,,0,
USW00014922,19380911,PRCP,0,T,,0,
USW00014922,19380912,PRCP,0,,,0,
USW00014922,19380913,PRCP,8,,,0,
USW00014922,19380914,PRCP,0,,,0,
USW00014922,19380915,PRCP,0,,,0,
USW00014922,19380916,PRCP,0,,,0,
USW00014922,19380917,PRCP,43,,,0,
USW00014922,19380918,PRCP,0,T,,0,
USW00014922,19380919,PRCP,0,T,,0,
USW00014922,19380920,PRCP,0,,,0,
USW00014922,19380921,PRCP,0,,,0,
USW00014922,19380922,PRCP,0,,,0,
USW00014922,19380923,PRCP,0,,,0,
USW00014922,19380924,PRCP,0,,,0,
USW00014922,19380925,PRCP,0,,,0,
USW00014922,19380926,PRCP,3,,,0,
USW00014922,19380927,PRCP,0,,,0,
USW00014922,19380928,PRCP,0,,,0,
USW00014922,19380929,PRCP,0,,,0,
USW00014922,19380930,PRCP,0,,,0,
USW00014922,19380901,SNOW,0,,,0,
USW00014922,19380902,SNOW,0,,,0,
USW00014922,19380903,SNOW,0,,,0,
USW00014922,19380904,SNOW,0,,,0,
USW00014922,19380905,SNOW,0,,,0,
USW00014922,19380906,SNOW,0,,,0,
USW00014922,19380907,SNOW,0,,,0,
USW00014922,19380908,SNOW,0,,,0,
USW00014922,19380909,SNOW,0,,,0,
USW00014922,19380910,SNOW,0,,,0,
USW00014922,19380911,SNOW,0,,,0,
USW00014922,19380912,SNOW,0,,,0,
USW00014922,19380913,SNOW,0,,,0,
USW00014922,19380914,SNOW,0,,,0,
USW00014922,19380915,SNOW,0,,,0,
USW00014922,19380916,SNOW,0,,,0,
USW00014922,19380917,SNOW,0,,,0,
USW00014922,19380918,SNOW,0,,,0,
USW00014922,19380919,SNOW,0,,,0,
USW00014922,19380920,SNOW,0,,,0,
USW00014922,19380921,SNOW,0,,,0,
USW00014922,19380922,SNOW,0,,,0,
USW00014922,19380923,SNOW,0,,,0,
USW00014922,19380924,SNOW,0,,,0,
USW00014922,19380925,SNOW,0,,,0,
USW00014922,19380926,SNOW,0,,,0,
USW00014922,19380927,SNOW,0,,,0,
USW00014922,19380928,SNOW,0,,,0,
USW00014922,19380929,SNOW,0,,,0,
USW00014922,19380930,SNOW,0,,,0,
USW00014922,19380901,SNWD,0,,,0,
USW00014922,19380902,SNWD,0,,,0,
USW00014922,19380903,SNWD,0,,,0,
USW00014922,19380904,SNWD,0,,,0,
USW00014922,19380905,SNWD,0,,,0,
USW00014922,19380906,SNWD,0,,,0,
USW00014922,19380907,SNWD,0,,,0,
USW00014922,19380908,SNWD,0,,,0,
USW00014922,19380909,SNWD,0,,,0,
USW00014922,19380910,SNWD,0,,,0,
USW00014922,19380911,SNWD,0,,,0,
USW00014922,19380912,SNWD,0,,,0,
USW00014922,19380913,SNWD,0,,,0,
USW00014922,19380914,SNWD,0,,,0,
USW00014922,19380915,SNWD,0,,,0,
USW00014922,19380916,SNWD,0,,,0,
USW00014922,19380917,SNWD,0,,,0,
USW00014922,19380918,SNWD,0,,,0,
USW00014922,19380919,SNWD,0,,,0,
USW00014922,19380920,SNWD,0,,,0,
USW00014922,19380921,SNWD,0,,,0,
USW00014922,19380922,SNWD,0,,,0,
USW00014922,19380923,SNWD,0,,,0,
USW00014922,19380924,SNWD,0,,,0,
USW00014922,19380925,SNWD,0,,,0,
USW00014922,19380926,SNWD,0,,,0,
USW00014922,19380927,SNWD,0,,,0,
USW00014922,19380928,SNWD,0,,,0,
USW00014922,19380929,SNWD,0,,,0,
USW00014922,19380930,SNWD,0,,,0,
USW00014922,19381001,TMAX,222,,,0,2400
USW00014922,19381002,TMAX,256,,,0,2400
USW00014922,19381003,TMAX,278,,,0,2400
USW00014922,19381004,TMAX,261,,,0,2400
USW00014922,19381005,TMAX,156,,,0,2400
USW00014922,19381006,TMAX,161,,,0,2400
USW00014922,19381007,TMAX,233,,,0,2400
USW00014922,19381008,TMAX,211,,,0,2400
USW00014922,19381009,TMAX,300,,,0,2400
USW00014922,19381010,TMAX,283,,,0,2400
USW00014922,19381011,TMAX,261,,,0,2400
USW00014922,19381012,TMAX,233,,,0,2400
USW00014922,19381013,TMAX,244,,,0,2400
USW00014922,19381014,TMAX,183,,,0,2400
USW00014922,19381015,TMAX,161,,,0,2400
USW00014922,19381016,TMAX,300,,,0,2400
USW00014922,19381017,TMAX,239,,,0,2400
USW00014922,19381018,TMAX,178,,,0,2400
USW00014922,19381019,TMAX,72,,,0,2400
USW00014922,19381020,TMAX,156,,,0,2400
USW00014922,19381021,TMAX,172,,,0,2400
USW00014922,19381022,TMAX,28,,,0,2400
USW00014922,19381023,TMAX,17,,,0,2400
USW00014922,19381024,TMAX,133,,,0,2400
USW00014922,19381025,TMAX,217,,,0,2400
USW00014922,19381026,TMAX,161,,,0,2400
USW00014922,19381027,TMAX,167,,,0,2400
USW00014922,19381028,TMAX,183,,,0,2400
USW00014922,19381029,TMAX,172,,,0,2400
USW00014922,19381030,TMAX,167,,,0,2400
USW00014922,19381031,TMAX,211,,,0,2400
USW00014922,19381001,TMIN,78,,,0,2400
USW00014922,19381002,TMIN,117,,,0,2400
USW00014922,19381003,TMIN,156,,,0,2400
USW00014922,19381004,TMIN,139,,,0,2400
USW00014922,19381005,TMIN,72,,,0,2400
USW00014922,19381006,TMIN,72,,,0,2400
USW00014922,19381007,TMIN,106,,,0,2400
USW00014922,19381008,TMIN,72,,,0,2400
USW00014922,19381009,TMIN,117,,,0,2400
USW00014922,19381010,TMIN,128,,,0,2400
USW00014922,19381011,TMIN,161,,,0,2400
USW00014922,19381012,TMIN,106,,,0,2400
USW00014922,19381013,TMIN,33,,,0,2400
USW00014922,19381014,TMIN,111,,,0,2400
USW00014922,19381015,TMIN,78,,,0,2400
USW00014922,19381016,TMIN,117,,,0,2400
USW00014922,19381017,TMIN,94,,,0,2400
USW00014922,19381018,TMIN,39,,,0,2400
USW00014922,19381019,TMIN,11,,,0,2400
USW00014922,19381020,TMIN,0,,,0,2400
USW00014922,19381021,TMIN,28,,,0,2400
USW00014922,19381022,TMIN,-6,,,0,2400
USW00014922,19381023,TMIN,-11,,,0,2400
USW00014922,19381024,TMIN,-33,,,0,2400
USW00014922,19381025,TMIN,6,,,0,2400
USW00014922,19381026,TMIN,72,,,0,2400
USW00014922,19381027,TMIN,6,,,0,2400
USW00014922,19381028,TMIN,61,,,0,2400
USW00014922,19381029,TMIN,17,,,0,2400
USW00014922,19381030,TMIN,33,,,0,2400
USW00014922,19381031,TMIN,78,,,0,2400
USW00014922,19381001,PRCP,0,,,0,
USW00014922,19381002,PRCP,0,T,,0,
USW00014922,19381003,PRCP,0,,,0,
USW00014922,19381004,PRCP,0,,,0,
USW00014922,19381005,PRCP,0,,,0,
USW00014922,19381006,PRCP,0,T,,0,
USW00014922,19381007,PRCP,0,T,,0,
USW00014922,19381008,PRCP,0,,,0,
USW00014922,19381009,PRCP,0,,,0,
USW00014922,19381010,PRCP,0,T,,0,
USW00014922,19381011,PRCP,5,,,0,
USW00014922,19381012,PRCP,0,T,,0,
USW00014922,19381013,PRCP,0,,,0,
USW00014922,19381014,PRCP,0,,,0,
USW00014922,19381015,PRCP,0,,,0,
USW00014922,19381016,PRCP,3,,,0,
USW00014922,19381017,PRCP,0,,,0,
USW00014922,19381018,PRCP,0,T,,0,
USW00014922,19381019,PRCP,0,,,0,
USW00014922,19381020,PRCP,0,,,0,
USW00014922,19381021,PRCP,3,,,0,
USW00014922,19381022,PRCP,168,,,0,
USW00014922,19381023,PRCP,36,,,0,
USW00014922,19381024,PRCP,0,,,0,
USW00014922,19381025,PRCP,0,T,,0,
USW00014922,19381026,PRCP,0,T,,0,
USW00014922,19381027,PRCP,0,,,0,
USW00014922,19381028,PRCP,0,,,0,
USW00014922,19381029,PRCP,0,,,0,
USW00014922,19381030,PRCP,0,,,0,
USW00014922,19381031,PRCP,0,,,0,
USW00014922,19381001,SNOW,0,,,0,
USW00014922,19381002,SNOW,0,,,0,
USW00014922,19381003,SNOW,0,,,0,
USW00014922,19381004,SNOW,0,,,0,
USW00014922,19381005,SNOW,0,,,0,
USW00014922,19381006,SNOW,0,,,0,
USW00014922,19381007,SNOW,0,,,0,
USW00014922,19381008,SNOW,0,,,0,
USW00014922,19381009,SNOW,0,,,0,
USW00014922,19381010,SNOW,0,,,0,
USW00014922,19381011,SNOW,0,,,0,
USW00014922,19381012,SNOW,0,,,0,
USW00014922,19381013,SNOW,0,,,0,
USW00014922,19381014,SNOW,0,,,0,
USW00014922,19381015,SNOW,0,,,0,
USW00014922,19381016,SNOW,0,,,0,
USW00014922,19381017,SNOW,0,,,0,
USW00014922,19381018,SNOW,0,,,0,
USW00014922,19381019,SNOW,0,,,0,
USW00014922,19381020,SNOW,0,,,0,
USW00014922,19381021,SNOW,0,,,0,
USW00014922,19381022,SNOW,13,,,0,
USW00014922,19381023,SNOW,36,,,0,
USW00014922,19381024,SNOW,0,,,0,
USW00014922,19381025,SNOW,0,,,0,
USW00014922,19381026,SNOW,0,,,0,
USW00014922,19381027,SNOW,0,,,0,
USW00014922,19381028,SNOW,0,,,0,
USW00014922,19381029,SNOW,0,,,0,
USW00014922,19381030,SNOW,0,,,0,
USW00014922,19381031,SNOW,0,,,0,
USW00014922,19381001,SNWD,0,,,0,
USW00014922,19381002,SNWD,0,,,0,
USW00014922,19381003,SNWD,0,,,0,
USW00014922,19381004,SNWD,0,,,0,
USW00014922,19381005,SNWD,0,,,0,
USW00014922,19381006,SNWD,0,,,0,
USW00014922,19381007,SNWD,0,,,0,
USW00014922,19381008,SNWD,0,,,0,
USW00014922,19381009,SNWD,0,,,0,
USW00014922,19381010,SNWD,0,,,0,
USW00014922,19381011,SNWD,0,,,0,
USW00014922,19381012,SNWD,0,,,0,
USW00014922,19381013,SNWD,0,,,0,
USW00014922,19381014,SNWD,0,,,0,
USW00014922,19381015,SNWD,0,,,0,
USW00014922,19381016,SNWD,0,,,0,
USW00014922,19381017,SNWD,0,,,0,
USW00014922,19381018,SNWD,0,,,0,
USW00014922,19381019,SNWD,0,,,0,
USW00014922,19381020,SNWD,0,,,0,
USW00014922,19381021,SNWD,0,,,0,
USW00014922,19381022,SNWD,0,T,,0,
USW00014922,19381023,SNWD,25,,,0,
USW00014922,19381024,SNWD,0,,,0,
USW00014922,19381025,SNWD,0,,,0,
USW00014922,19381026,SNWD,0,,,0,
USW00014922,19381027,SNWD,0,,,0,
USW00014922,19381028,SNWD,0,,,0,
USW00014922,19381029,SNWD,0,,,0,
USW00014922,19381030,SNWD,0,,,0,
USW00014922,19381031,SNWD,0,,,0,
USW00014922,19381101,TMAX,217,,,0,2400
USW00014922,19381102,TMAX,217,,,0,2400
USW00014922,19381103,TMAX,156,,,0,2400
USW00014922,19381104,TMAX,44,,,0,2400
USW00014922,19381105,TMAX,56,,,0,2400
USW00014922,19381106,TMAX,11,,,0,2400
USW00014922,19381107,TMAX,-11,,,0,2400
USW00014922,19381108,TMAX,33,,,0,2400
USW00014922,19381109,TMAX,83,,,0,2400
USW00014922,19381110,TMAX,111,,,0,2400
USW00014922,19381111,TMAX,56,,,0,2400
USW00014922,19381112,TMAX,89,,,0,2400
USW00014922,19381113,TMAX,6,,,0,2400
USW00014922,19381114,TMAX,-33,,,0,2400
USW00014922,19381115,TMAX,-11,,,0,2400
USW00014922,19381116,TMAX,83,,,0,2400
USW00014922,19381117,TMAX,94,,,0,2400
USW00014922,19381118,TMAX,39,,,0,2400
USW00014922,19381119,TMAX,100,,,0,2400
USW00014922,19381120,TMAX,17,,,0,2400
USW00014922,19381121,TMAX,44,,,0,2400
USW00014922,19381122,TMAX,-67,,,0,2400
USW00014922,19381123,TMAX,-56,,,0,2400
USW00014922,19381124,TMAX,-72,,,0,2400
USW00014922,19381125,TMAX,-17,,,0,2400
USW00014922,19381126,TMAX,-89,,,0,2400
USW00014922,19381127,TMAX,-22,,,0,2400
USW00014922,19381128,TMAX,50,,,0,2400
USW00014922,19381129,TMAX,61,,,0,2400
USW00014922,19381130,TMAX,11,,,0,2400
USW00014922,19381101,TMIN,133,,,0,2400
USW00014922,19381102,TMIN,139,,,0,2400
USW00014922,19381103,TMIN,33,,,0,2400
USW00014922,19381104,TMIN,28,,,0,2400
USW00014922,19381105,TMIN,11,,,0,2400
USW00014922,19381106,TMIN,-33,,,0,2400
USW00014922,19381107,TMIN,-56,,,0,2400
USW00014922,19381108,TMIN,-67,,,0,2400
USW00014922,19381109,TMIN,-28,,,0,2400
USW00014922,19381110,TMIN,22,,,0,2400
USW00014922,19381111,TMIN,33,,,0,2400
USW00014922,19381112,TMIN,6,,,0,2400
USW00014922,19381113,TMIN,-89,,,0,2400
USW00014922,19381114,TMIN,-106,,,0,2400
USW00014922,19381115,TMIN,-128,,,0,2400
USW00014922,19381116,TMIN,-33,,,0,2400
USW00014922,19381117,TMIN,-11,,,0,2400
USW00014922,19381118,TMIN,-44,,,0,2400
USW00014922,19381119,TMIN,17,,,0,2400
USW00014922,19381120,TMIN,-67,,,0,2400
USW00014922,19381121,TMIN,-111,,,0,2400
USW00014922,19381122,TMIN,-150,,,0,2400
USW00014922,19381123,TMIN,-133,,,0,2400
USW00014922,19381124,TMIN,-139,,,0,2400
USW00014922,19381125,TMIN,-111,,,0,2400
USW00014922,19381126,TMIN,-156,,,0,2400
USW00014922,19381127,TMIN,-183,,,0,2400
USW00014922,19381128,TMIN,-78,,,0,2400
USW00014922,19381129,TMIN,-28,,,0,2400
USW00014922,19381130,TMIN,-44,,,0,2400
USW00014922,19381101,PRCP,84,,,0,
USW00014922,19381102,PRCP,66,,,0,
USW00014922,19381103,PRCP,97,,,0,
USW00014922,19381104,PRCP,61,,,0,
USW00014922,19381105,PRCP,0,,,0,
USW00014922,19381106,PRCP,0,,,0,
USW00014922,19381107,PRCP,0,,,0,
USW00014922,19381108,PRCP,0,,,0,
USW00014922,19381109,PRCP,0,,,0,
USW00014922,19381110,PRCP,0,,,0,
USW00014922,19381111,PRCP,0,,,0,
USW00014922,19381112,PRCP,13,,,0,
USW00014922,19381113,PRCP,0,T,,0,
USW00014922,19381114,PRCP,0,T,,0,
USW00014922,19381115,PRCP,0,,,0,
USW00014922,19381116,PRCP,0,,,0,
USW00014922,19381117,PRCP,0,,,0,
USW00014922,19381118,PRCP,0,,,0,
USW00014922,19381119,PRCP,0,,,0,
USW00014922,19381120,PRCP,0,,,0,
USW00014922,19381121,PRCP,0,T,,0,
USW00014922,19381122,PRCP,0,,,0,
USW00014922,19381123,PRCP,0,T,,0,
USW00014922,19381124,PRCP,0,T,,0,
USW00014922,19381125,PRCP,8,,,0,
USW00014922,19381126,PRCP,0,T,,0,
USW00014922,19381127,PRCP,0,T,,0,
USW00014922,19381128,PRCP,0,,,0,
USW00014922,19381129,PRCP,0,,,0,
USW00014922,19381130,PRCP,0,,,0,
USW00014922,19381101,SNOW,0,,,0,
USW00014922,19381102,SNOW,0,,,0,
USW00014922,19381103,SNOW,0,,,0,
USW00014922,19381104,SNOW,0,,,0,
USW00014922,19381105,SNOW,0,,,0,
USW00014922,19381106,SNOW,0,,,0,
USW00014922,19381107,SNOW,0,,,0,
USW00014922,19381108,SNOW,0,,,0,
USW00014922,19381109,SNOW,0,,,0,
USW00014922,19381110,SNOW,0,,,0,
USW00014922,19381111,SNOW,0,,,0,
USW00014922,19381112,SNOW,0,,,0,
USW00014922,19381113,SNOW,0,T,,0,
USW00014922,19381114,SNOW,0,T,,0,
USW00014922,19381115,SNOW,0,T,,0,
USW00014922,19381116,SNOW,0,,,0,
USW00014922,19381117,SNOW,0,,,0,
USW00014922,19381118,SNOW,0,,,0,
USW00014922,19381119,SNOW,0,,,0,
USW00014922,19381120,SNOW,0,,,0,
USW00014922,19381121,SNOW,0,T,,0,
USW00014922,19381122,SNOW,0,T,,0,
USW00014922,19381123,SNOW,0,T,,0,
USW00014922,19381124,SNOW,0,T,,0,
USW00014922,19381125,SNOW,10,,,0,
USW00014922,19381126,SNOW,3,,,0,
USW00014922,19381127,SNOW,0,,,0,
USW00014922,19381128,SNOW,0,T,,0,
USW00014922,19381129,SNOW,0,,,0,
USW00014922,19381130,SNOW,0,,,0,
USW00014922,19381101,SNWD,0,,,0,
USW00014922,19381102,SNWD,0,,,0,
USW00014922,19381103,SNWD,0,,,0,
USW00014922,19381104,SNWD,0,,,0,
USW00014922,19381105,SNWD,0,,,0,
USW00014922,19381106,SNWD,0,,,0,
USW00014922,19381107,SNWD,0,,,0,
USW00014922,19381108,SNWD,0,,,0,
USW00014922,19381109,SNWD,0,,,0,
USW00014922,19381110,SNWD,0,,,0,
USW00014922,19381111,SNWD,0,,,0,
USW00014922,19381112,SNWD,0,,,0,
USW00014922,19381113,SNWD,0,,,0,
USW00014922,19381114,SNWD,0,,,0,
USW00014922,19381115,SNWD,0,,,0,
USW00014922,19381116,SNWD,0,,,0,
USW00014922,19381117,SNWD,0,,,0,
USW00014922,19381118,SNWD,0,,,0,
USW00014922,19381119,SNWD,0,,,0,
USW00014922,19381120,SNWD,0,,,0,
USW00014922,19381121,SNWD,0,,,0,
USW00014922,19381122,SNWD,0,,,0,
USW00014922,19381123,SNWD,0,,,0,
USW00014922,19381124,SNWD,0,,,0,
USW00014922,19381125,SNWD,0,T,,0,
USW00014922,19381126,SNWD,0,T,,0,
USW00014922,19381127,SNWD,0,T,,0,
USW00014922,19381128,SNWD,0,,,0,
USW00014922,19381129,SNWD,0,,,0,
USW00014922,19381130,SNWD,0,,,0,
USW00014922,19381201,TMAX,22,,,0,2400
USW00014922,19381202,TMAX,17,,,0,2400
USW00014922,19381203,TMAX,72,,,0,2400
USW00014922,19381204,TMAX,22,,,0,2400
USW00014922,19381205,TMAX,17,,,0,2400
USW00014922,19381206,TMAX,11,,,0,2400
USW00014922,19381207,TMAX,11,,,0,2400
USW00014922,19381208,TMAX,11,,,0,2400
USW00014922,19381209,TMAX,-33,,,0,2400
USW00014922,19381210,TMAX,22,,,0,2400
USW00014922,19381211,TMAX,-28,,,0,2400
USW00014922,19381212,TMAX,-44,,,0,2400
USW00014922,19381213,TMAX,6,,,0,2400
USW00014922,19381214,TMAX,-39,,,0,2400
USW00014922,19381215,TMAX,28,,,0,2400
USW00014922,19381216,TMAX,28,,,0,2400
USW00014922,19381217,TMAX,-50,,,0,2400
USW00014922,19381218,TMAX,-28,,,0,2400
USW00014922,19381219,TMAX,0,,,0,2400
USW00014922,19381220,TMAX,-22,,,0,2400
USW00014922,19381221,TMAX,-28,,,0,2400
USW00014922,19381222,TMAX,-33,,,0,2400
USW00014922,19381223,TMAX,-28,,,0,2400
USW00014922,19381224,TMAX,-50,,,0,2400
USW00014922,19381225,TMAX,11,,,0,2400
USW00014922,19381226,TMAX,22,,,0,2400
USW00014922,19381227,TMAX,-172,,,0,2400
USW00014922,19381228,TMAX,-61,,,0,2400
USW00014922,19381229,TMAX,-139,,,0,2400
USW00014922,19381230,TMAX,-167,,,0,2400
USW00014922,19381231,TMAX,-122,,,0,2400
USW00014922,19381201,TMIN,-33,,,0,2400
USW00014922,19381202,TMIN,0,,,0,2400
USW00014922,19381203,TMIN,-11,,,0,2400
USW00014922,19381204,TMIN,-22,,,0,2400
USW00014922,19381205,TMIN,-33,,,0,2400
USW00014922,19381206,TMIN,-22,,,0,2400
USW00014922,19381207,TMIN,-50,,,0,2400
